,species,vernacularName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,geodeticDatum,eventRemarks,locality,locationRemarks,occurrenceRemarks,stateProvince,year,month,basisOfRecord,taxonRank,taxonomicStatus
114,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,34.6846,-78.4879,805.0,WGS84,,ca. 2 mi. N White Lake,,,North Carolina,1993.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
115,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,34.6846,-78.4879,805.0,WGS84,,ca. 2 mi. N White Lake,,,North Carolina,1993.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
116,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,34.6846,-78.4879,805.0,WGS84,,ca. 2 mi. N White Lake,,,North Carolina,1993.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
117,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,34.6846,-78.4879,805.0,WGS84,,ca. 2 mi. N White Lake,,,North Carolina,1993.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
118,Plethodon chlorobryonis,,34.7,-78.52,,WGS84,,"White Lake (town), ca. 4.5 mi NW of, 5.6 mi S of junction of SR 1525 (Bull Street) and Suzie Sandhill Road on Suzie Sandhill Road, Bladen Lakes State Forest",,,North Carolina,1992.0,5.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
119,Plethodon chlorobryonis,,34.3,-78.38,,WGS84,,"Bolton, 2 mi S of, along main canal draining Lake Waccamaw to the E, Green Swamp",,,North Carolina,1992.0,5.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
120,Plethodon chlorobryonis,,34.2,-78.38,,WGS84,,"Bolton, 9.5 mi S of, on NC Route 211",,,North Carolina,1992.0,5.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
121,Plethodon chlorobryonis,,34.2,-78.38,,WGS84,,"Bolton, 9.5 mi S of, on NC Route 211",,,North Carolina,1992.0,5.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
122,Plethodon chlorobryonis,,34.2,-78.38,,WGS84,,"Bolton, 9.5 mi S of, on NC Route 211",,,North Carolina,1992.0,5.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
123,Plethodon chlorobryonis,,34.2,-78.38,,WGS84,,"Bolton, 9.5 mi S of, on NC Route 211",,,North Carolina,1992.0,5.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
124,Plethodon chlorobryonis,,34.2,-78.38,,WGS84,,"Bolton, 9.5 mi S of, on NC Route 211",,,North Carolina,1992.0,5.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
125,Plethodon chlorobryonis,,34.3,-78.38,,WGS84,,"Bolton, 2.0 mi S of, on NC Route 211",,,North Carolina,1992.0,5.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
126,Plethodon chlorobryonis,,34.3,-78.38,,WGS84,,"Bolton, 2.0 mi S of, on NC Route 211",,,North Carolina,1992.0,5.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
127,Plethodon chlorobryonis,,34.2,-78.38,,WGS84,,"Bolton, 9.5 mi S of, on NC Route 211",,,North Carolina,1992.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
128,Plethodon chlorobryonis,,34.2,-78.38,,WGS84,,"Bolton, 9.5 mi S of, on NC Route 211",,,North Carolina,1992.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
129,Plethodon chlorobryonis,,34.2,-78.38,,WGS84,,"Bolton, 9.5 mi S of, on NC Route 211",,,North Carolina,1992.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
130,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,33.8735,-81.474,4023.0,WGS84,,3.7 mi. SE Leesville off Parthenon Rd.,,,South Carolina,1992.0,10.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
131,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,34.6126,-77.819,805.0,WGS84,,"Burgaw, Holly Shelter Creek off SR 1523 [=Shaw Highway], ca. 1 mi. W of junction with NC 53, [ca. 7.3 miles SW Maple Hill]",,,North Carolina,1992.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
132,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,34.6126,-77.819,805.0,WGS84,,"Burgaw, Holly Shelter Creek off SR 1523 [=Shaw Highway], ca. 1 mi. W of junction with NC 53, [ca. 7.3 miles SW Maple Hill]",,,North Carolina,1992.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
133,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,34.6126,-77.819,805.0,WGS84,,"Burgaw, Holly Shelter Creek off SR 1523 [=Shaw Highway], ca. 1 mi. W of junction with NC 53, [ca. 7.3 miles SW Maple Hill]",,,North Carolina,1992.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
134,Plethodon chlorobryonis,,37.1214,-76.747,830.42,WGS84,,"Chippokes Plantation State Park, 0.3 mi SW park entrance on VA Route 634",,,Virginia,1991.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
135,Plethodon chlorobryonis,,34.881988046998984,-83.35085109781444,3284.67,WGS84,,War Woman Dell,,,Georgia,1991.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
136,Plethodon chlorobryonis,,34.0861,-82.3806,,WGS84,,"Sumter National Forest, on South Carolina Route 28, 4.8 miles (by road) south of its junction with South Carolina Route 72 and 3.9 miles (by road) south of its junction with South Carolina Route S-1-341",,,South Carolina,1990.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
137,Plethodon chlorobryonis,,34.0861,-82.3806,,WGS84,,"Sumter National Forest, on South Carolina Route 28, 4.8 miles (by road) south of its junction with South Carolina Route 72 and 3.9 miles (by road) south of its junction with South Carolina Route S-1-341",,,South Carolina,1990.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
138,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,35.4758,-76.3275,201.0,WGS84,,"Near junction SR 1304 [=Turnpike Rd.] and SR 1305 [=Piney Woods Rd.], [ca. 7.1 miles ESE Scranton]",,,North Carolina,1990.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
139,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,35.4758,-76.3275,201.0,WGS84,,"Near junction SR 1304 [=Turnpike Rd.] and SR 1305 [=Piney Woods Rd.], [ca. 7.1 miles ESE Scranton]",,,North Carolina,1990.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
140,Plethodon chlorobryonis,,33.4414,-80.6164,,WGS84,,"Santee, ca. 7.8 mi (air) WSW of, on U.S. Route 176, 1.3 mi (by road) SE of its junction with U.S. Route 301",,,South Carolina,1988.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
141,Plethodon chlorobryonis,,33.4414,-80.6164,,WGS84,,"Santee, ca. 7.8 mi (air) WSW of, on U.S. Route 176, 1.3 mi (by road) SE of its junction with U.S. Route 301",,,South Carolina,1988.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
142,Plethodon chlorobryonis,,33.4414,-80.6164,,WGS84,,"Santee, ca. 7.8 mi (air) WSW of, on U.S. Route 176, 1.3 mi (by road) SE of its junction with U.S. Route 301",,,South Carolina,1988.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
143,Plethodon chlorobryonis,,33.4414,-80.6164,,WGS84,,"Santee, ca. 7.8 mi (air) WSW of, on U.S. Route 176, 1.3 mi (by road) SE of its junction with U.S. Route 301",,,South Carolina,1988.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
144,Plethodon chlorobryonis,,33.4414,-80.6164,,WGS84,,"Santee, ca. 7.8 mi (air) WSW of, on U.S. Route 176, 1.3 mi (by road) SE of its junction with U.S. Route 301",,,South Carolina,1988.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
145,Plethodon chlorobryonis,,33.4414,-80.6164,,WGS84,,"Santee, ca. 7.8 mi (air) WSW of, on U.S. Route 176, 1.3 mi (by road) SE of its junction with U.S. Route 301",,,South Carolina,1988.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
146,Plethodon chlorobryonis,,33.4414,-80.6164,,WGS84,,"Santee, ca. 7.8 mi (air) WSW of, on U.S. Route 176, 1.3 mi (by road) SE of its junction with U.S. Route 301",,,South Carolina,1988.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
147,Plethodon chlorobryonis,,33.4414,-80.6164,,WGS84,,"Santee, ca. 7.8 mi (air) WSW of, on U.S. Route 176, 1.3 mi (by road) SE of its junction with U.S. Route 301",,,South Carolina,1988.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
148,Plethodon chlorobryonis,,33.4414,-80.6164,,WGS84,,"Santee, ca. 7.8 mi (air) WSW of, on U.S. Route 176, 1.3 mi (by road) SE of its junction with U.S. Route 301",,,South Carolina,1988.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
149,Plethodon chlorobryonis,,33.4414,-80.6164,,WGS84,,"Santee, ca. 7.8 mi (air) WSW of, on U.S. Route 176, 1.3 mi (by road) SE of its junction with U.S. Route 301",,,South Carolina,1988.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
150,Plethodon chlorobryonis,,33.4414,-80.6164,,WGS84,,"Santee, ca. 7.8 mi (air) WSW of, on U.S. Route 176, 1.3 mi (by road) SE of its junction with U.S. Route 301",,,South Carolina,1988.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
151,Plethodon chlorobryonis,,33.4414,-80.6164,,WGS84,,"Santee, ca. 7.8 mi (air) WSW of, on U.S. Route 176, 1.3 mi (by road) SE of its junction with U.S. Route 301",,,South Carolina,1988.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
152,Plethodon chlorobryonis,,33.4414,-80.6164,,WGS84,,"Santee, ca. 7.8 mi (air) WSW of, on U.S. Route 176, 1.3 mi (by road) SE of its junction with U.S. Route 301",,,South Carolina,1988.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
153,Plethodon chlorobryonis,,33.4414,-80.6164,,WGS84,,"Santee, ca. 7.8 mi (air) WSW of, on U.S. Route 176, 1.3 mi (by road) SE of its junction with U.S. Route 301",,,South Carolina,1988.0,2.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
154,Plethodon chlorobryonis,,34.3319,-78.8767,,WGS84,,"Chadbourn, W of, 1.1 mi (by road) W of Powells Crossing, on U.S. Route 76",,,North Carolina,1987.0,1.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
155,Plethodon chlorobryonis,,34.3319,-78.8767,,WGS84,,"Chadbourn, W of, 1.1 mi (by road) W of Powells Crossing, on U.S. Route 76",,,North Carolina,1987.0,1.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
156,Plethodon chlorobryonis,,34.3319,-78.8767,,WGS84,,"Chadbourn, W of, 1.1 mi (by road) W of Powells Crossing, on U.S. Route 76",,,North Carolina,1987.0,1.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
157,Plethodon chlorobryonis,,34.3319,-78.8767,,WGS84,,"Chadbourn, W of, 1.1 mi (by road) W of Powells Crossing, on U.S. Route 76",,,North Carolina,1987.0,1.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
158,Plethodon chlorobryonis,,34.3319,-78.8767,,WGS84,,"Chadbourn, W of, 1.1 mi (by road) W of Powells Crossing, on U.S. Route 76",,,North Carolina,1987.0,1.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
159,Plethodon chlorobryonis,,34.3319,-78.8767,,WGS84,,"Chadbourn, W of, 1.1 mi (by road) W of Powells Crossing, on U.S. Route 76",,,North Carolina,1987.0,1.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
160,Plethodon chlorobryonis,,33.4414,-80.6164,,WGS84,,"Santee, ca. 7.8 mi (air) WSW of, on U.S. Route 176, 1.3 mi (by road) SE of its junction with U.S. Route 301",,,South Carolina,1987.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
161,Plethodon chlorobryonis,,37.1462,-77.2596,2935.44,WGS84,,"Disputanta, 2.4 mi NW of, north side of US Highway 460",,,Virginia,1987.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
162,Plethodon chlorobryonis,,37.1462,-77.2596,2935.44,WGS84,,"Disputanta, 2.4 mi NW of, north side of US Highway 460",,,Virginia,1987.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
163,Plethodon chlorobryonis,,37.1462,-77.2596,2935.44,WGS84,,"Disputanta, 2.4 mi NW of, north side of US Highway 460",,,Virginia,1987.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
164,Plethodon chlorobryonis,,37.1462,-77.2596,2935.44,WGS84,,"Disputanta, 2.4 mi NW of, north side of US Highway 460",,,Virginia,1987.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
165,Plethodon chlorobryonis,,37.1462,-77.2596,2935.44,WGS84,,"Disputanta, 2.4 mi NW of, north side of US Highway 460",,,Virginia,1987.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
166,Plethodon chlorobryonis,,37.1462,-77.2596,2935.44,WGS84,,"Disputanta, 2.4 mi NW of, north side of US Highway 460",,,Virginia,1987.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
167,Plethodon chlorobryonis,,37.1462,-77.2596,2935.44,WGS84,,"Disputanta, 2.4 mi NW of, north side of US Highway 460",,,Virginia,1987.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
168,Plethodon chlorobryonis,,37.1462,-77.2596,2935.44,WGS84,,"Disputanta, 2.4 mi NW of, north side of US Highway 460",,,Virginia,1987.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
169,Plethodon chlorobryonis,,37.1462,-77.2596,2935.44,WGS84,,"Disputanta, 2.4 mi NW of, north side of US Highway 460",,,Virginia,1987.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
170,Plethodon chlorobryonis,,37.1462,-77.2596,2935.44,WGS84,,"Disputanta, 2.4 mi NW of, north side of US Highway 460",,,Virginia,1987.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
171,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,36.5059,-75.9717,1609.0,WGS84,,"Knotts Island, Mackay Island National Wildlife Refuge",,,North Carolina,1987.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
172,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,36.5059,-75.9717,1609.0,WGS84,,"Knotts Island, Mackay Island National Wildlife Refuge",,,North Carolina,1987.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
173,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
174,Plethodon chlorobryonis,,34.4944,-77.8222,,WGS84,,"Burgaw, E of, Holly Shelter Road, 3.6 mi (by road) N of its junction with NC Route 210",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
175,Plethodon chlorobryonis,,34.4944,-77.8222,,WGS84,,"Burgaw, E of, Holly Shelter Road, 3.6 mi (by road) N of its junction with NC Route 210",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
176,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
177,Plethodon chlorobryonis,,34.4944,-77.8222,,WGS84,,"Burgaw, E of, Holly Shelter Road, 3.6 mi (by road) N of its junction with NC Route 210",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
178,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
179,Plethodon chlorobryonis,,34.4944,-77.8222,,WGS84,,"Burgaw, E of, Holly Shelter Road, 3.6 mi (by road) N of its junction with NC Route 210",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
180,Plethodon chlorobryonis,,36.2133,-77.5772,,WGS84,,"Crowells Crossroads, SW of, 1.4 mi (by road) SW of the junction of NC Routes 125 and 481, on Route 481",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
181,Plethodon chlorobryonis,,34.4944,-77.8222,,WGS84,,"Burgaw, E of, Holly Shelter Road, 3.6 mi (by road) N of its junction with NC Route 210",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
182,Plethodon chlorobryonis,,34.4944,-77.8222,,WGS84,,"Burgaw, E of, Holly Shelter Road, 3.6 mi (by road) N of its junction with NC Route 210",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
183,Plethodon chlorobryonis,,34.4944,-77.8222,,WGS84,,"Burgaw, E of, Holly Shelter Road, 3.6 mi (by road) N of its junction with NC Route 210",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
184,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
185,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
186,Plethodon chlorobryonis,,36.7704,-77.1344,1853.96,WGS84,,"Sebrell, 1 mi (airline) SSW of",,,Virginia,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
187,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
188,Plethodon chlorobryonis,,36.2133,-77.5772,,WGS84,,"Crowells Crossroads, SW of, 1.4 mi (by road) SW of the junction of NC Routes 125 and 481, on Route 481",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
189,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
190,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
191,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
192,Plethodon chlorobryonis,,36.2133,-77.5772,,WGS84,,"Crowells Crossroads, SW of, 1.4 mi (by road) SW of the junction of NC Routes 125 and 481, on Route 481",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
193,Plethodon chlorobryonis,,34.4944,-77.8222,,WGS84,,"Burgaw, E of, Holly Shelter Road, 3.6 mi (by road) N of its junction with NC Route 210",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
194,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
195,Plethodon chlorobryonis,,34.4944,-77.8222,,WGS84,,"Burgaw, E of, Holly Shelter Road, 3.6 mi (by road) N of its junction with NC Route 210",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
196,Plethodon chlorobryonis,,36.2133,-77.5772,,WGS84,,"Crowells Crossroads, SW of, 1.4 mi (by road) SW of the junction of NC Routes 125 and 481, on Route 481",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
197,Plethodon chlorobryonis,,34.4944,-77.8222,,WGS84,,"Burgaw, E of, Holly Shelter Road, 3.6 mi (by road) N of its junction with NC Route 210",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
198,Plethodon chlorobryonis,,34.4944,-77.8222,,WGS84,,"Burgaw, E of, Holly Shelter Road, 3.6 mi (by road) N of its junction with NC Route 210",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
199,Plethodon chlorobryonis,,34.4944,-77.8222,,WGS84,,"Burgaw, E of, Holly Shelter Road, 3.6 mi (by road) N of its junction with NC Route 210",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
200,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
201,Plethodon chlorobryonis,,34.4944,-77.8222,,WGS84,,"Burgaw, E of, Holly Shelter Road, 3.6 mi (by road) N of its junction with NC Route 210",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
202,Plethodon chlorobryonis,,34.1569,-77.9389,,WGS84,,"Wilmington, S of, 0.7 mi S of city limits, on River Road",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
203,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
204,Plethodon chlorobryonis,,36.8739,-76.9578,,WGS84,,"Ivor, 4.8 miles (by road) SW of, on VA Route 616",,,Virginia,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
205,Plethodon chlorobryonis,,34.4944,-77.8222,,WGS84,,"Burgaw, E of, Holly Shelter Road, 3.6 mi (by road) N of its junction with NC Route 210",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
206,Plethodon chlorobryonis,,34.1569,-77.9389,,WGS84,,"Wilmington, S of, 0.7 mi S of city limits, on River Road",,,North Carolina,1985.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
207,Plethodon chlorobryonis,,36.8191,-76.855,1617.39,WGS84,,"Zuni, 3.5 mi (airline) SSW of, Zuni Pine Barrens",,,Virginia,1985.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
208,Plethodon chlorobryonis,,36.7735,-77.1002,3144.66,WGS84,,"Courtland, 2.5 mi (airline) ESE of, adjacent to US Highway 58, Nottoway Swamp Park",,,Virginia,1985.0,5.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
209,Plethodon chlorobryonis,,36.57,-77.53,177.03,WGS84,,"Dahlia, 0.2 mile (airline) S of, 0.4 mile N of junction US Highway 301 and VA Route 628, on VA Route 628",,,Virginia,1985.0,5.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
210,Plethodon chlorobryonis,,36.7735,-77.1002,3144.66,WGS84,,"Courtland, 2.5 mi (airline) ESE of, adjacent to US Highway 58, Nottoway Swamp Park",,,Virginia,1985.0,5.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
211,Plethodon chlorobryonis,,36.67,-76.11,112.65,WGS84,,"Fentress, SE of, 0.85 mi WSW of junction of Pockety Road and Blackwater Road, on Pockety Road",,,Virginia,1985.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
212,Plethodon chlorobryonis,,36.67,-76.11,112.65,WGS84,,"Fentress, SE of, 0.85 mi WSW of junction of Pockety Road and Blackwater Road, on Pockety Road",,,Virginia,1985.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
213,Plethodon chlorobryonis,,36.67,-76.11,112.65,WGS84,,"Fentress, SE of, 0.85 mi WSW of junction of Pockety Road and Blackwater Road, on Pockety Road",,,Virginia,1985.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
214,Plethodon chlorobryonis,,36.7716,-76.8895,186.68,WGS84,,"Burdette, 0.38 mi (airline) NE of, VA Route 619 at Blackwater River",,,Virginia,1985.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
215,Plethodon chlorobryonis,Atlantic Coast Slimy Salamander,35.0349,-79.6655,4828.0,WGS84,,[ca. 6.7 airmi. W Hoffman],,,North Carolina,1985.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
216,Plethodon chlorobryonis,,34.3319,-78.8767,,WGS84,,"Chadbourn, W of, 1.1 mi (by road) W of Powells Crossing, on U.S. Route 76",,,North Carolina,1984.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
217,Plethodon chlorobryonis,,34.3319,-78.8767,,WGS84,,"Chadbourn, W of, 1.1 mi (by road) W of Powells Crossing, on U.S. Route 76",,,North Carolina,1984.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
218,Plethodon chlorobryonis,,34.3319,-78.8767,,WGS84,,"Chadbourn, W of, 1.1 mi (by road) W of Powells Crossing, on U.S. Route 76",,,North Carolina,1984.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
219,Plethodon chlorobryonis,,34.3319,-78.8767,,WGS84,,"Chadbourn, W of, 1.1 mi (by road) W of Powells Crossing, on U.S. Route 76",,,North Carolina,1984.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
220,Plethodon chlorobryonis,,34.3319,-78.8767,,WGS84,,"Chadbourn, W of, 1.1 mi (by road) W of Powells Crossing, on U.S. Route 76",,,North Carolina,1984.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
221,Plethodon chlorobryonis,,34.3319,-78.8767,,WGS84,,"Chadbourn, W of, 1.1 mi (by road) W of Powells Crossing, on U.S. Route 76",,,North Carolina,1984.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
222,Plethodon chlorobryonis,,34.3319,-78.8767,,WGS84,,"Chadbourn, W of, 1.1 mi (by road) W of Powells Crossing, on U.S. Route 76",,,North Carolina,1984.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
223,Plethodon chlorobryonis,,34.3461,-78.9297,,WGS84,,"Cerro Gordo, N of, on NC Route 242, 1.5 mi (by road) N of its junction with U.S. Route 76",,,North Carolina,1984.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
224,Plethodon chlorobryonis,,34.3319,-78.8767,,WGS84,,"Chadbourn, W of, 1.1 mi (by road) W of Powells Crossing, on U.S. Route 76",,,North Carolina,1984.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
225,Plethodon chlorobryonis,,34.3319,-78.8767,,WGS84,,"Chadbourn, W of, 1.1 mi (by road) W of Powells Crossing, on U.S. Route 76",,,North Carolina,1984.0,3.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
